# Event 0
# Trajectory: g: x(t) = {198.973, 353.325, 17.7303} + t * {0.447723, 0.67199, 0.301657}
# Time: 17.9754
  Event 0 Timestamp 17 Address (pix2) 2 (roc2) 2
  Event 0 Timestamp 17 Address (pix2) 2 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {78.083, 388.873, 16.6031} + t * {0.769315, 0.645111, 0.795917}
# Time: 20.3267
  Event 1 Timestamp 20 Address (pix2) 2 (roc0) 0
  Event 1 Timestamp 20 Address (pix2) 2 (roc1) 1
  Event 1 Timestamp 20 Address (pix2) 2 (roc2) 2
  Event 1 Timestamp 20 Address (pix2) 2 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {147.037, 397.004, 8.34939} + t * {0.908068, 0.0213901, 0.049753}
# Time: 10.5322
  Event 0 Timestamp 10 Address (pix2) 2 (roc1) 1
  Event 0 Timestamp 10 Address (pix1) 1 (roc2) 2
  Event 0 Timestamp 10 Address (pix2) 2 (roc2) 2
  Event 0 Timestamp 10 Address (pix1) 1 (roc3) 3
  Event 0 Timestamp 10 Address (pix2) 2 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {103.15, 360.54, 16.8764} + t * {0.675166, 0.0760573, 0.0400145}
# Time: 15.9989
  Event 1 Timestamp 15 Address (pix1) 1 (roc1) 1
  Event 1 Timestamp 15 Address (pix2) 2 (roc1) 1
  Event 1 Timestamp 15 Address (pix1) 1 (roc2) 2
  Event 1 Timestamp 15 Address (pix2) 2 (roc2) 2
  Event 1 Timestamp 15 Address (pix2) 2 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {179.798, 378.726, 2.62613} + t * {0.618232, 0.672751, 0.735224}
# Time: 10.6954
  Event 0 Timestamp 10 Address (pix2) 2 (roc1) 1
  Event 0 Timestamp 10 Address (pix2) 2 (roc2) 2
  Event 0 Timestamp 10 Address (pix2) 2 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {55.8019, 18.3098, 9.1922} + t * {0.277052, 0.58061, 0.132265}
# Time: 18.5221
  Event 1 Timestamp 18 Address (pix0) 0 (roc0) 0
  Event 1 Timestamp 18 Address (pix0) 0 (roc1) 1
  Event 1 Timestamp 18 Address (pix0) 0 (roc2) 2
# Event 0
# Trajectory: g: x(t) = {51.237, 64.7884, 11.9213} + t * {0.298306, 0.382801, 0.932418}
# Time: 3.3133
  Event 0 Timestamp 3 Address (pix0) 0 (roc0) 0
  Event 0 Timestamp 3 Address (pix0) 0 (roc1) 1
  Event 0 Timestamp 3 Address (pix0) 0 (roc2) 2
# Event 1
# Trajectory: g: x(t) = {94.7386, 270.885, 4.58047} + t * {0.436397, 0.978897, 0.400453}
# Time: 26.3199
  Event 1 Timestamp 26 Address (pix1) 1 (roc0) 0
  Event 1 Timestamp 26 Address (pix2) 2 (roc0) 0
  Event 1 Timestamp 26 Address (pix1) 1 (roc1) 1
  Event 1 Timestamp 26 Address (pix1) 1 (roc2) 2
  Event 1 Timestamp 26 Address (pix1) 1 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {150.251, 411.018, 13.4643} + t * {0.588348, 0.814913, 0.461376}
# Time: 4.2523
  Event 0 Timestamp 4 Address (pix2) 2 (roc1) 1
  Event 0 Timestamp 4 Address (pix2) 2 (roc2) 2
  Event 0 Timestamp 4 Address (pix2) 2 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {139.133, 264.712, 12.7877} + t * {0.610469, 0.247367, 0.0531717}
# Time: 25.5279
  Event 1 Timestamp 25 Address (pix1) 1 (roc1) 1
  Event 1 Timestamp 25 Address (pix2) 2 (roc1) 1
  Event 1 Timestamp 25 Address (pix1) 1 (roc2) 2
  Event 1 Timestamp 25 Address (pix2) 2 (roc2) 2
  Event 1 Timestamp 25 Address (pix1) 1 (roc3) 3
  Event 1 Timestamp 25 Address (pix2) 2 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {174.064, 306.373, 16.5627} + t * {0.148373, 0.38493, 0.527107}
# Time: 8.09187
  Event 0 Timestamp 8 Address (pix1) 1 (roc1) 1
  Event 0 Timestamp 8 Address (pix2) 2 (roc1) 1
  Event 0 Timestamp 8 Address (pix1) 1 (roc2) 2
  Event 0 Timestamp 8 Address (pix2) 2 (roc2) 2
  Event 0 Timestamp 8 Address (pix1) 1 (roc3) 3
  Event 0 Timestamp 8 Address (pix2) 2 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {18.7786, 348.904, 21.2504} + t * {0.663584, 0.38013, 0.142568}
# Time: 12.1446
  Event 1 Timestamp 12 Address (pix1) 1 (roc0) 0
  Event 1 Timestamp 12 Address (pix2) 2 (roc0) 0
  Event 1 Timestamp 12 Address (pix1) 1 (roc1) 1
  Event 1 Timestamp 12 Address (pix2) 2 (roc1) 1
# Event 0
# Trajectory: g: x(t) = {199.666, 309, 11.8967} + t * {0.338426, 0.971216, 0.916787}
# Time: 1.30826
  Event 0 Timestamp 1 Address (pix1) 1 (roc2) 2
  Event 0 Timestamp 1 Address (pix2) 2 (roc2) 2
  Event 0 Timestamp 1 Address (pix1) 1 (roc3) 3
  Event 0 Timestamp 1 Address (pix2) 2 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {113.025, 77.8111, 20.4838} + t * {0.0264533, 0.78725, 0.832535}
# Time: 26.4913
  Event 1 Timestamp 26 Address (pix0) 0 (roc0) 0
  Event 1 Timestamp 26 Address (pix0) 0 (roc1) 1
  Event 1 Timestamp 26 Address (pix0) 0 (roc2) 2
  Event 1 Timestamp 26 Address (pix0) 0 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {81.915, 302.797, 25.6447} + t * {0.782013, 0.361977, 0.103554}
# Time: 1.4984
  Event 0 Timestamp 1 Address (pix1) 1 (roc0) 0
  Event 0 Timestamp 1 Address (pix2) 2 (roc0) 0
  Event 0 Timestamp 1 Address (pix1) 1 (roc1) 1
  Event 0 Timestamp 1 Address (pix2) 2 (roc1) 1
  Event 0 Timestamp 1 Address (pix1) 1 (roc2) 2
  Event 0 Timestamp 1 Address (pix2) 2 (roc2) 2
# Event 1
# Trajectory: g: x(t) = {81.6884, 421.568, 21.173} + t * {0.0526094, 0.182369, 0.780088}
# Time: 4.58052
  Event 1 Timestamp 4 Address (pix2) 2 (roc0) 0
  Event 1 Timestamp 4 Address (pix2) 2 (roc1) 1
  Event 1 Timestamp 4 Address (pix2) 2 (roc2) 2
  Event 1 Timestamp 4 Address (pix2) 2 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {49.8476, 276.75, 25.5344} + t * {0.962552, 0.00984174, 0.033213}
# Time: 5.4791
  Event 0 Timestamp 5 Address (pix1) 1 (roc0) 0
  Event 0 Timestamp 5 Address (pix2) 2 (roc0) 0
  Event 0 Timestamp 5 Address (pix1) 1 (roc1) 1
  Event 0 Timestamp 5 Address (pix2) 2 (roc1) 1
  Event 0 Timestamp 5 Address (pix1) 1 (roc2) 2
# Event 1
# Trajectory: g: x(t) = {163.979, 2.73594, 2.73791} + t * {0.707861, 0.819956, 0.724456}
# Time: 24.6812
  Event 1 Timestamp 24 Address (pix0) 0 (roc1) 1
  Event 1 Timestamp 24 Address (pix0) 0 (roc2) 2
  Event 1 Timestamp 24 Address (pix0) 0 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {17.9628, 350.97, 0.102282} + t * {0.932978, 0.777214, 0.581008}
# Time: 2.43836
  Event 0 Timestamp 2 Address (pix1) 1 (roc0) 0
  Event 0 Timestamp 2 Address (pix2) 2 (roc0) 0
  Event 0 Timestamp 2 Address (pix1) 1 (roc1) 1
  Event 0 Timestamp 2 Address (pix2) 2 (roc1) 1
# Event 1
# Trajectory: g: x(t) = {142.879, 401.534, 7.11784} + t * {0.705215, 0.646246, 0.762816}
# Time: 6.67885
  Event 1 Timestamp 6 Address (pix2) 2 (roc1) 1
  Event 1 Timestamp 6 Address (pix2) 2 (roc2) 2
  Event 1 Timestamp 6 Address (pix2) 2 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {173.733, 224.542, 3.69866} + t * {0.283096, 0.550211, 0.479304}
# Time: 0.0665368
  Event 0 Timestamp 0 Address (pix1) 1 (roc1) 1
  Event 0 Timestamp 0 Address (pix1) 1 (roc2) 2
  Event 0 Timestamp 0 Address (pix1) 1 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {116.181, 54.9521, 8.91855} + t * {0.876391, 0.740734, 0.691172}
# Time: 16.3983
  Event 1 Timestamp 16 Address (pix0) 0 (roc0) 0
  Event 1 Timestamp 16 Address (pix0) 0 (roc1) 1
  Event 1 Timestamp 16 Address (pix0) 0 (roc2) 2
  Event 1 Timestamp 16 Address (pix0) 0 (roc3) 3
# Event 2
# Trajectory: g: x(t) = {120.105, 102.813, 12.7601} + t * {0.438988, 0.594449, 0.197024}
# Time: 21.4931
  Event 2 Timestamp 21 Address (pix0) 0 (roc0) 0
  Event 2 Timestamp 21 Address (pix1) 1 (roc0) 0
  Event 2 Timestamp 21 Address (pix0) 0 (roc1) 1
  Event 2 Timestamp 21 Address (pix1) 1 (roc1) 1
  Event 2 Timestamp 21 Address (pix0) 0 (roc2) 2
  Event 2 Timestamp 21 Address (pix0) 0 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {61.9727, 381.74, 27.2812} + t * {0.524124, 0.705906, 0.207158}
# Time: 1.68667
  Event 0 Timestamp 1 Address (pix2) 2 (roc0) 0
  Event 0 Timestamp 1 Address (pix2) 2 (roc1) 1
  Event 0 Timestamp 1 Address (pix2) 2 (roc2) 2
# Event 1
# Trajectory: g: x(t) = {121.471, 398.905, 15.1229} + t * {0.0806632, 0.750382, 0.401116}
# Time: 2.48141
  Event 1 Timestamp 2 Address (pix2) 2 (roc0) 0
  Event 1 Timestamp 2 Address (pix2) 2 (roc1) 1
  Event 1 Timestamp 2 Address (pix2) 2 (roc2) 2
  Event 1 Timestamp 2 Address (pix2) 2 (roc3) 3
# Event 2
# Trajectory: g: x(t) = {140.301, 188.51, 19.6948} + t * {0.882513, 0.613322, 0.530689}
# Time: 3.76091
  Event 2 Timestamp 3 Address (pix1) 1 (roc1) 1
  Event 2 Timestamp 3 Address (pix0) 0 (roc2) 2
  Event 2 Timestamp 3 Address (pix1) 1 (roc2) 2
  Event 2 Timestamp 3 Address (pix0) 0 (roc3) 3
  Event 2 Timestamp 3 Address (pix1) 1 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {37.4291, 85.3205, 5.47001} + t * {0.80455, 0.657861, 0.668881}
# Time: 22.9662
  Event 0 Timestamp 22 Address (pix0) 0 (roc0) 0
  Event 0 Timestamp 22 Address (pix0) 0 (roc1) 1
  Event 0 Timestamp 22 Address (pix0) 0 (roc2) 2
# Event 1
# Trajectory: g: x(t) = {55.3862, 194.195, 5.40024} + t * {0.659137, 0.862807, 0.935751}
# Time: 23.0472
  Event 1 Timestamp 23 Address (pix1) 1 (roc0) 0
  Event 1 Timestamp 23 Address (pix0) 0 (roc1) 1
  Event 1 Timestamp 23 Address (pix1) 1 (roc1) 1
  Event 1 Timestamp 23 Address (pix0) 0 (roc2) 2
  Event 1 Timestamp 23 Address (pix1) 1 (roc2) 2
# Event 2
# Trajectory: g: x(t) = {198.454, 17.9357, 27.3827} + t * {0.250718, 0.641209, 0.451844}
# Time: 41.8877
  Event 2 Timestamp 41 Address (pix0) 0 (roc2) 2
  Event 2 Timestamp 41 Address (pix0) 0 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {112.7, 323.601, 26.8995} + t * {0.963564, 0.328546, 0.509047}
# Time: 12.2575
  Event 0 Timestamp 12 Address (pix1) 1 (roc1) 1
  Event 0 Timestamp 12 Address (pix2) 2 (roc1) 1
  Event 0 Timestamp 12 Address (pix1) 1 (roc2) 2
  Event 0 Timestamp 12 Address (pix2) 2 (roc2) 2
  Event 0 Timestamp 12 Address (pix1) 1 (roc3) 3
  Event 0 Timestamp 12 Address (pix2) 2 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {1.37917, 86.4462, 11.7408} + t * {0.574118, 0.474535, 0.972251}
# Time: 13.2643
  Event 1 Timestamp 13 Address (pix0) 0 (roc0) 0
  Event 1 Timestamp 13 Address (pix0) 0 (roc1) 1
# Event 2
# Trajectory: g: x(t) = {54.6846, 43.0077, 26.9056} + t * {0.853315, 0.89508, 0.0739028}
# Time: 33.0124
  Event 2 Timestamp 33 Address (pix0) 0 (roc0) 0
  Event 2 Timestamp 33 Address (pix0) 0 (roc1) 1
  Event 2 Timestamp 33 Address (pix0) 0 (roc2) 2
# Event 0
# Trajectory: g: x(t) = {26.3959, 378.552, 5.68435} + t * {0.873604, 0.129823, 0.865861}
# Time: 11.09
